"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Fincastle IMCIN","08-July-2019","10.5","ACTUAL","100.0","23.4","ACTUAL","100.0","16.8","AGGREGATED","100.0","66.6","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.5","AGGREGATED","100.0","455.7","COMPUTED","18.4","COMPUTED","","10.9","COMPUTED","","26.0","COMPUTED","","721.5","COMPUTED","0.0","COMPUTED","","5.1","COMPUTED","solar-ACT, 2m wind, Avg.","725.1","COMPUTED"
"Fincastle IMCIN","09-July-2019","9.6","ACTUAL","100.0","26.3","ACTUAL","100.0","17.7","AGGREGATED","100.0","67.1","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.7","AGGREGATED","100.0","456.7","COMPUTED","19.0","COMPUTED","","11.2","COMPUTED","","26.9","COMPUTED","","735.5","COMPUTED","0.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 2m wind, Avg.","738.1","COMPUTED"
"Fincastle IMCIN","10-July-2019","12.9","ACTUAL","100.0","31.1","ACTUAL","100.0","21.8","AGGREGATED","100.0","53.4","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.0","AGGREGATED","100.0","457.8","COMPUTED","18.8","COMPUTED","","11.5","COMPUTED","","26.0","COMPUTED","","749.3","COMPUTED","0.0","COMPUTED","","6.9","COMPUTED","solar-ACT, 2m wind, Avg.","755.1","COMPUTED"
"Fincastle IMCIN","11-July-2019","12.8","ACTUAL","100.0","29.8","ACTUAL","100.0","22.3","AGGREGATED","100.0","46.3","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.2","AGGREGATED","100.0","458.7","COMPUTED","18.5","COMPUTED","","11.1","COMPUTED","","26.0","COMPUTED","","762.8","COMPUTED","0.0","COMPUTED","","6.9","COMPUTED","solar-ACT, 2m wind, Avg.","771.4","COMPUTED"
"Fincastle IMCIN","12-July-2019","12.9","ACTUAL","100.0","30.1","ACTUAL","100.0","21.5","AGGREGATED","100.0","53.2","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.8","AGGREGATED","100.0","460.1","COMPUTED","18.8","COMPUTED","","11.1","COMPUTED","","26.6","COMPUTED","","776.6","COMPUTED","0.0","COMPUTED","","6.5","COMPUTED","solar-ACT, 2m wind, Avg.","787.9","COMPUTED"
"Fincastle IMCIN","13-July-2019","12.0","ACTUAL","100.0","31.9","ACTUAL","100.0","22.9","AGGREGATED","100.0","52.2","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.1","AGGREGATED","100.0","462.0","COMPUTED","18.7","COMPUTED","","11.4","COMPUTED","","26.0","COMPUTED","","790.3","COMPUTED","0.0","COMPUTED","","6.6","COMPUTED","solar-ACT, 2m wind, Avg.","804.8","COMPUTED"
"Fincastle IMCIN","14-July-2019","13.7","ACTUAL","100.0","31.6","ACTUAL","100.0","21.1","AGGREGATED","100.0","60.7","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.0","AGGREGATED","100.0","462.5","COMPUTED","18.7","COMPUTED","","11.3","COMPUTED","","26.1","COMPUTED","","804.0","COMPUTED","0.0","COMPUTED","","6.4","COMPUTED","solar-ACT, 2m wind, Avg.","822.4","COMPUTED"
"Fincastle IMCIN","15-July-2019","10.2","ACTUAL","100.0","28.1","ACTUAL","100.0","19.7","AGGREGATED","100.0","54.5","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","464.4","COMPUTED","18.6","COMPUTED","","10.7","COMPUTED","","26.5","COMPUTED","","817.6","COMPUTED","0.0","COMPUTED","","5.7","COMPUTED","solar-ACT, 2m wind, Avg.","836.6","COMPUTED"
"Fincastle IMCIN","16-July-2019","12.6","ACTUAL","100.0","24.6","ACTUAL","100.0","19.1","AGGREGATED","100.0","61.6","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","464.8","COMPUTED","18.3","COMPUTED","","10.8","COMPUTED","","25.7","COMPUTED","","830.9","COMPUTED","0.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 2m wind, Avg.","850.2","COMPUTED"
"Fincastle IMCIN","17-July-2019","8.7","ACTUAL","100.0","27.0","ACTUAL","100.0","18.0","AGGREGATED","100.0","59.2","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.5","AGGREGATED","100.0","466.7","COMPUTED","18.5","COMPUTED","","11.0","COMPUTED","","25.9","COMPUTED","","844.4","COMPUTED","0.0","COMPUTED","","5.7","COMPUTED","solar-ACT, 2m wind, Avg.","863.0","COMPUTED"
"Fincastle IMCIN","18-July-2019","7.2","ACTUAL","100.0","24.6","ACTUAL","100.0","16.6","AGGREGATED","100.0","53.7","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","24.8","AGGREGATED","100.0","468.1","COMPUTED","18.5","COMPUTED","","11.2","COMPUTED","","25.8","COMPUTED","","857.9","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 2m wind, Avg.","873.9","COMPUTED"
"Fincastle IMCIN","19-July-2019","4.4","ACTUAL","100.0","24.2","ACTUAL","100.0","14.2","AGGREGATED","100.0","56.7","AGGREGATED","100.0","240.8","AGGREGATED","using element [Precip. Weighing]","1.3","AGGREGATED","using element [Precip. Weighing]","13.5","AGGREGATED","100.0","469.1","COMPUTED","18.7","COMPUTED","","10.9","COMPUTED","","26.6","COMPUTED","","871.6","COMPUTED","0.0","COMPUTED","","5.4","COMPUTED","solar-ACT, 2m wind, Avg.","883.2","COMPUTED"
"Fincastle IMCIN","20-July-2019","8.7","ACTUAL","100.0","19.2","ACTUAL","100.0","12.8","AGGREGATED","100.0","89.8","AGGREGATED","100.0","269.5","AGGREGATED","using element [Precip. Weighing]","28.7","AGGREGATED","using element [Precip. Weighing]","16.5","AGGREGATED","100.0","470.3","COMPUTED","19.2","COMPUTED","","11.3","COMPUTED","","27.2","COMPUTED","","885.8","COMPUTED","0.0","COMPUTED","","1.8","COMPUTED","solar-ACT, 2m wind, Avg.","892.2","COMPUTED"
"Fincastle IMCIN","21-July-2019","7.9","ACTUAL","100.0","25.2","ACTUAL","100.0","16.3","AGGREGATED","100.0","72.4","AGGREGATED","100.0","269.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.2","AGGREGATED","100.0","470.9","COMPUTED","19.0","COMPUTED","","11.0","COMPUTED","","27.1","COMPUTED","","899.8","COMPUTED","0.0","COMPUTED","","5.2","COMPUTED","solar-ACT, 2m wind, Avg.","903.7","COMPUTED"
"Fincastle IMCIN","22-July-2019","9.9","ACTUAL","100.0","32.2","ACTUAL","100.0","20.9","AGGREGATED","100.0","60.8","AGGREGATED","100.0","269.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","471.4","COMPUTED","19.3","COMPUTED","","11.2","COMPUTED","","27.3","COMPUTED","","914.1","COMPUTED","0.0","COMPUTED","","6.1","COMPUTED","solar-ACT, 2m wind, Avg.","919.8","COMPUTED"
"Fincastle IMCIN","23-July-2019","13.7","ACTUAL","100.0","34.9","ACTUAL","100.0","24.5","AGGREGATED","100.0","56.9","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","10.7","AGGREGATED","100.0","472.3","COMPUTED","19.3","COMPUTED","","11.3","COMPUTED","","27.4","COMPUTED","","928.4","COMPUTED","0.0","COMPUTED","","6.7","COMPUTED","solar-ACT, 2m wind, Avg.","939.1","COMPUTED"
"Fincastle IMCIN","24-July-2019","16.2","ACTUAL","100.0","27.5","ACTUAL","100.0","22.2","AGGREGATED","100.0","46.4","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","26.1","AGGREGATED","100.0","473.7","COMPUTED","19.0","COMPUTED","","11.5","COMPUTED","","26.5","COMPUTED","","942.4","COMPUTED","0.0","COMPUTED","","7.6","COMPUTED","solar-ACT, 2m wind, Avg.","956.0","COMPUTED"
"Fincastle IMCIN","25-July-2019","11.8","ACTUAL","100.0","28.8","ACTUAL","100.0","21.0","AGGREGATED","100.0","39.8","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.7","AGGREGATED","100.0","475.0","COMPUTED","18.8","COMPUTED","","11.3","COMPUTED","","26.3","COMPUTED","","956.2","COMPUTED","0.0","COMPUTED","","7.5","COMPUTED","solar-ACT, 2m wind, Avg.","971.3","COMPUTED"
"Fincastle IMCIN","26-July-2019","9.5","ACTUAL","100.0","31.7","ACTUAL","100.0","20.9","AGGREGATED","100.0","54.2","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.5","AGGREGATED","100.0","475.8","COMPUTED","19.1","COMPUTED","","10.8","COMPUTED","","27.3","COMPUTED","","970.3","COMPUTED","0.0","COMPUTED","","6.1","COMPUTED","solar-ACT, 2m wind, Avg.","986.9","COMPUTED"
"Fincastle IMCIN","27-July-2019","11.4","ACTUAL","100.0","32.1","ACTUAL","100.0","21.2","AGGREGATED","100.0","51.6","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.3","AGGREGATED","100.0","476.2","COMPUTED","19.6","COMPUTED","","11.6","COMPUTED","","27.7","COMPUTED","","984.9","COMPUTED","0.0","COMPUTED","","7.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,003.6","COMPUTED"
"Fincastle IMCIN","28-July-2019","8.5","ACTUAL","100.0","25.5","ACTUAL","100.0","17.6","AGGREGATED","100.0","61.5","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.5","AGGREGATED","100.0","477.4","COMPUTED","19.8","COMPUTED","","11.6","COMPUTED","","28.1","COMPUTED","","999.7","COMPUTED","0.0","COMPUTED","","5.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,015.6","COMPUTED"
"Fincastle IMCIN","29-July-2019","8.7","ACTUAL","100.0","30.6","ACTUAL","100.0","19.8","AGGREGATED","100.0","54.7","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","478.4","COMPUTED","19.7","COMPUTED","","11.6","COMPUTED","","27.7","COMPUTED","","1,014.4","COMPUTED","0.0","COMPUTED","","6.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,030.2","COMPUTED"
"Fincastle IMCIN","30-July-2019","10.6","ACTUAL","100.0","32.3","ACTUAL","100.0","20.6","AGGREGATED","100.0","58.1","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","478.9","COMPUTED","18.9","COMPUTED","","10.9","COMPUTED","","27.0","COMPUTED","","1,028.3","COMPUTED","0.0","COMPUTED","","6.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,046.7","COMPUTED"
"Fincastle IMCIN","31-July-2019","12.4","ACTUAL","100.0","30.0","ACTUAL","100.0","20.4","AGGREGATED","100.0","62.9","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","479.9","COMPUTED","19.0","COMPUTED","","10.9","COMPUTED","","27.1","COMPUTED","","1,042.3","COMPUTED","0.0","COMPUTED","","5.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,062.9","COMPUTED"
"Fincastle IMCIN","01-August-2019","12.6","ACTUAL","100.0","32.2","ACTUAL","100.0","21.8","AGGREGATED","100.0","53.7","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.8","AGGREGATED","100.0","481.1","COMPUTED","19.2","COMPUTED","","11.3","COMPUTED","","27.2","COMPUTED","","1,056.5","COMPUTED","0.0","COMPUTED","","6.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,080.3","COMPUTED"
"Fincastle IMCIN","02-August-2019","11.5","ACTUAL","100.0","34.6","ACTUAL","100.0","23.9","AGGREGATED","100.0","45.5","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.6","AGGREGATED","100.0","482.3","COMPUTED","19.0","COMPUTED","","11.3","COMPUTED","","26.6","COMPUTED","","1,070.5","COMPUTED","0.0","COMPUTED","","7.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,098.3","COMPUTED"
"Fincastle IMCIN","03-August-2019","13.6","ACTUAL","100.0","30.0","ACTUAL","100.0","22.0","AGGREGATED","100.0","47.6","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.9","AGGREGATED","100.0","483.0","COMPUTED","18.7","COMPUTED","","11.1","COMPUTED","","26.4","COMPUTED","","1,084.2","COMPUTED","0.0","COMPUTED","","6.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,115.1","COMPUTED"
"Fincastle IMCIN","04-August-2019","11.2","ACTUAL","100.0","27.0","ACTUAL","100.0","18.6","AGGREGATED","100.0","57.8","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.6","AGGREGATED","100.0","484.7","COMPUTED","19.1","COMPUTED","","10.9","COMPUTED","","27.2","COMPUTED","","1,098.3","COMPUTED","0.0","COMPUTED","","5.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,129.2","COMPUTED"
"Fincastle IMCIN","05-August-2019","8.4","ACTUAL","100.0","32.2","ACTUAL","100.0","20.5","AGGREGATED","100.0","52.8","AGGREGATED","100.0","269.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","485.6","COMPUTED","19.5","COMPUTED","","11.4","COMPUTED","","27.6","COMPUTED","","1,112.8","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,144.6","COMPUTED"
"Fincastle IMCIN","06-August-2019","11.8","ACTUAL","100.0","27.0","ACTUAL","100.0","18.8","AGGREGATED","100.0","67.9","AGGREGATED","100.0","274.9","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","using element [Precip. Weighing]","12.9","AGGREGATED","100.0","486.6","COMPUTED","19.4","COMPUTED","","11.4","COMPUTED","","27.4","COMPUTED","","1,127.2","COMPUTED","0.0","COMPUTED","","5.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,159.0","COMPUTED"
"Fincastle IMCIN","07-August-2019","12.0","ACTUAL","100.0","27.6","ACTUAL","100.0","18.7","AGGREGATED","100.0","73.0","AGGREGATED","100.0","275.2","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","10.9","AGGREGATED","100.0","487.8","COMPUTED","19.1","COMPUTED","","11.1","COMPUTED","","27.1","COMPUTED","","1,141.3","COMPUTED","0.0","COMPUTED","","5.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,173.7","COMPUTED"
"Fincastle IMCIN","08-August-2019","12.4","ACTUAL","100.0","32.5","ACTUAL","100.0","21.8","AGGREGATED","100.0","58.7","AGGREGATED","100.0","275.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","489.6","COMPUTED","18.6","COMPUTED","","11.2","COMPUTED","","26.0","COMPUTED","","1,154.9","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,191.2","COMPUTED"
"Fincastle IMCIN","09-August-2019","12.9","ACTUAL","100.0","25.3","ACTUAL","100.0","18.0","AGGREGATED","100.0","68.3","AGGREGATED","100.0","275.4","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","18.6","AGGREGATED","100.0","491.0","COMPUTED","18.7","COMPUTED","","10.6","COMPUTED","","26.8","COMPUTED","","1,168.6","COMPUTED","0.0","COMPUTED","","4.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,205.3","COMPUTED"
"Fincastle IMCIN","10-August-2019","11.6","ACTUAL","100.0","16.4","ACTUAL","100.0","13.7","AGGREGATED","100.0","83.7","AGGREGATED","100.0","279.1","AGGREGATED","using element [Precip. Weighing]","3.7","AGGREGATED","using element [Precip. Weighing]","10.7","AGGREGATED","100.0","492.6","COMPUTED","18.9","COMPUTED","","10.8","COMPUTED","","27.0","COMPUTED","","1,182.5","COMPUTED","0.0","COMPUTED","","1.7","COMPUTED","solar-ACT, 2m wind, Avg.","1,214.4","COMPUTED"
"Fincastle IMCIN","11-August-2019","12.2","ACTUAL","100.0","20.1","ACTUAL","100.0","16.2","AGGREGATED","100.0","81.7","AGGREGATED","100.0","280.8","AGGREGATED","using element [Precip. Weighing]","1.7","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","493.8","COMPUTED","18.5","COMPUTED","","10.8","COMPUTED","","26.2","COMPUTED","","1,196.0","COMPUTED","0.0","COMPUTED","","2.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,225.5","COMPUTED"
"Fincastle IMCIN","12-August-2019","13.0","ACTUAL","100.0","19.3","ACTUAL","100.0","15.1","AGGREGATED","100.0","87.3","AGGREGATED","100.0","281.6","AGGREGATED","using element [Precip. Weighing]","0.8","AGGREGATED","using element [Precip. Weighing]","13.9","AGGREGATED","100.0","494.9","COMPUTED","18.5","COMPUTED","","10.4","COMPUTED","","26.6","COMPUTED","","1,209.5","COMPUTED","0.0","COMPUTED","","2.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,236.6","COMPUTED"
"Fincastle IMCIN","13-August-2019","11.9","ACTUAL","100.0","22.9","ACTUAL","100.0","16.2","AGGREGATED","100.0","77.9","AGGREGATED","100.0","281.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","4.9","AGGREGATED","100.0","495.5","COMPUTED","18.3","COMPUTED","","10.6","COMPUTED","","26.1","COMPUTED","","1,222.8","COMPUTED","0.0","COMPUTED","","3.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,249.1","COMPUTED"
"Fincastle IMCIN","14-August-2019","9.3","ACTUAL","100.0","27.1","ACTUAL","100.0","17.2","AGGREGATED","100.0","71.5","AGGREGATED","100.0","282.2","AGGREGATED","using element [Precip. Weighing]","0.6","AGGREGATED","using element [Precip. Weighing]","7.6","AGGREGATED","100.0","496.8","COMPUTED","18.4","COMPUTED","","10.5","COMPUTED","","26.4","COMPUTED","","1,236.2","COMPUTED","0.0","COMPUTED","","4.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,262.3","COMPUTED"
"Fincastle IMCIN","15-August-2019","10.3","ACTUAL","100.0","27.3","ACTUAL","100.0","18.8","AGGREGATED","100.0","57.3","AGGREGATED","100.0","282.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","498.4","COMPUTED","18.1","COMPUTED","","10.1","COMPUTED","","26.0","COMPUTED","","1,249.3","COMPUTED","0.0","COMPUTED","","5.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,276.1","COMPUTED"
"Fincastle IMCIN","16-August-2019","10.8","ACTUAL","100.0","18.2","ACTUAL","100.0","13.5","AGGREGATED","100.0","82.0","AGGREGATED","100.0","286.2","AGGREGATED","using element [Precip. Weighing]","4.0","AGGREGATED","using element [Precip. Weighing]","13.3","AGGREGATED","100.0","499.9","COMPUTED","17.9","COMPUTED","","10.1","COMPUTED","","25.6","COMPUTED","","1,262.2","COMPUTED","0.0","COMPUTED","","1.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,285.6","COMPUTED"
"Fincastle IMCIN","17-August-2019","8.8","ACTUAL","100.0","19.9","ACTUAL","100.0","13.1","AGGREGATED","100.0","71.5","AGGREGATED","100.0","287.0","AGGREGATED","using element [Precip. Weighing]","0.8","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","100.0","500.1","COMPUTED","18.0","COMPUTED","","10.0","COMPUTED","","26.0","COMPUTED","","1,275.2","COMPUTED","0.0","COMPUTED","","3.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,294.9","COMPUTED"
"Fincastle IMCIN","18-August-2019","6.5","ACTUAL","100.0","27.5","ACTUAL","100.0","17.6","AGGREGATED","100.0","57.9","AGGREGATED","100.0","287.1","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","12.1","AGGREGATED","100.0","500.7","COMPUTED","18.0","COMPUTED","","9.8","COMPUTED","","26.1","COMPUTED","","1,288.2","COMPUTED","0.0","COMPUTED","","5.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,306.9","COMPUTED"
"Fincastle IMCIN","19-August-2019","9.7","ACTUAL","100.0","25.3","ACTUAL","100.0","16.3","AGGREGATED","100.0","62.9","AGGREGATED","100.0","287.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","502.0","COMPUTED","17.8","COMPUTED","","9.8","COMPUTED","","25.8","COMPUTED","","1,301.0","COMPUTED","0.0","COMPUTED","","4.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,319.4","COMPUTED"
"Fincastle IMCIN","20-August-2019","6.2","ACTUAL","100.0","29.1","ACTUAL","100.0","18.6","AGGREGATED","100.0","56.8","AGGREGATED","100.0","287.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.0","AGGREGATED","100.0","503.2","COMPUTED","17.4","COMPUTED","","9.5","COMPUTED","","25.3","COMPUTED","","1,313.4","COMPUTED","0.0","COMPUTED","","5.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,332.1","COMPUTED"
"Fincastle IMCIN","21-August-2019","13.8","ACTUAL","100.0","35.5","ACTUAL","100.0","23.6","AGGREGATED","100.0","40.1","AGGREGATED","100.0","287.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","23.6","AGGREGATED","100.0","504.2","COMPUTED","17.9","COMPUTED","","9.7","COMPUTED","","26.1","COMPUTED","","1,326.3","COMPUTED","0.0","COMPUTED","","8.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,351.7","COMPUTED"
"Fincastle IMCIN","22-August-2019","13.6","ACTUAL","100.0","22.3","ACTUAL","100.0","18.3","AGGREGATED","100.0","76.1","AGGREGATED","100.0","291.1","AGGREGATED","using element [Precip. Weighing]","4.0","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","507.4","COMPUTED","17.3","COMPUTED","","9.3","COMPUTED","","25.3","COMPUTED","","1,338.6","COMPUTED","1.7","COMPUTED","","1.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,364.7","COMPUTED"
"Fincastle IMCIN","23-August-2019","11.1","ACTUAL","100.0","26.7","ACTUAL","100.0","17.9","AGGREGATED","100.0","71.4","AGGREGATED","100.0","291.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.6","AGGREGATED","100.0","509.0","COMPUTED","17.5","COMPUTED","","9.5","COMPUTED","","25.5","COMPUTED","","1,351.1","COMPUTED","1.7","COMPUTED","","4.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,378.6","COMPUTED"
